position,surah,ayah,position_in_ayah,page,line,juz,number,number_last,text,rasm_imlai,marks,resegmented
52733,30,54,22,410,6,21,52735,52735,وَهُوَ,وهو,,0
52734,30,54,23,410,6,21,52736,52736,ٱلۡعَلِيمُ,العليم,,0
52735,30,54,24,410,6,21,52737,52737,ٱلۡقَدِيرُ,القدير,,0
52736,30,55,1,410,7,21,52738,52738,وَيَوۡمَ,ويوم,,0
52737,30,55,2,410,7,21,52739,52739,تَقُومُ,تقوم,,0
52738,30,55,3,410,7,21,52740,52740,ٱلسَّاعَةُ,الساعة,,0
52739,30,55,4,410,7,21,52741,52741,يُقۡسِمُ,يقسم,,0
52740,30,55,5,410,7,21,52742,52742,ٱلۡمُجۡرِمُونَ,المجرمون,,0
52741,30,55,6,410,7,21,52743,52743,مَا,ما,,0
52742,30,55,7,410,7,21,52744,52744,لَبِثُواْ,لبثوا,,0
52743,30,55,8,410,7,21,52745,52745,غَيۡرَ,غير,,0
52744,30,55,9,410,8,21,52746,52746,سَاعَةࣲ,ساعة,waqf:after:ۚ,0
52745,30,55,10,410,8,21,52747,52747,كَذَٰلِكَ,كذلك,,0
52746,30,55,11,410,8,21,52748,52748,كَانُواْ,كانوا,,0
52747,30,55,12,410,8,21,52749,52749,يُؤۡفَكُونَ,يؤفكون,,0
52748,30,56,1,410,8,21,52750,52750,وَقَالَ,وقال,,0
52749,30,56,2,410,8,21,52751,52751,ٱلَّذِينَ,الذين,,0
52750,30,56,3,410,8,21,52752,52752,أُوتُواْ,أوتوا,,0
52751,30,56,4,410,9,21,52753,52753,ٱلۡعِلۡمَ,العلم,,0
52752,30,56,5,410,9,21,52754,52754,وَٱلۡإِيمَٰنَ,والإيمان,,0
52753,30,56,6,410,9,21,52755,52755,لَقَدۡ,لقد,,0
52754,30,56,7,410,9,21,52756,52756,لَبِثۡتُمۡ,لبثتم,,0
52755,30,56,8,410,9,21,52757,52757,فِي,في,,0
52756,30,56,9,410,9,21,52758,52758,كِتَٰبِ,كتاب,,0
52757,30,56,10,410,9,21,52759,52759,ٱللَّهِ,الله,,0
52758,30,56,11,410,9,21,52760,52760,إِلَىٰ,إلى,,0
52759,30,56,12,410,9,21,52761,52761,يَوۡمِ,يوم,,0
52760,30,56,13,410,9,21,52762,52762,ٱلۡبَعۡثِ,البعث,waqf:after:ۖ,0
52761,30,56,14,410,10,21,52763,52763,فَهَٰذَا,فهذا,,0
52762,30,56,15,410,10,21,52764,52764,يَوۡمُ,يوم,,0
52763,30,56,16,410,10,21,52765,52765,ٱلۡبَعۡثِ,البعث,,0
52764,30,56,17,410,10,21,52766,52766,وَلَٰكِنَّكُمۡ,ولكنكم,,0
52765,30,56,18,410,10,21,52767,52767,كُنتُمۡ,كنتم,,0
52766,30,56,19,410,10,21,52768,52768,لَا,لا,,0
52767,30,56,20,410,10,21,52769,52769,تَعۡلَمُونَ,تعلمون,,0
52768,30,57,1,410,10,21,52770,52770,فَيَوۡمَئِذࣲ,فيومئذ,,0
52769,30,57,2,410,11,21,52771,52771,لَّا,لا,,0
52770,30,57,3,410,11,21,52772,52772,يَنفَعُ,ينفع,,0
52771,30,57,4,410,11,21,52773,52773,ٱلَّذِينَ,الذين,,0
52772,30,57,5,410,11,21,52774,52774,ظَلَمُواْ,ظلموا,,0
52773,30,57,6,410,11,21,52775,52775,مَعۡذِرَتُهُمۡ,معذرتهم,,0
52774,30,57,7,410,11,21,52776,52776,وَلَا,ولا,,0
52775,30,57,8,410,11,21,52777,52777,هُمۡ,هم,,0
52776,30,57,9,410,11,21,52778,52778,يُسۡتَعۡتَبُونَ,يستعتبون,,0
52777,30,58,1,410,12,21,52779,52779,وَلَقَدۡ,ولقد,,0
52778,30,58,2,410,12,21,52780,52780,ضَرَبۡنَا,ضربنا,,0
52779,30,58,3,410,12,21,52781,52781,لِلنَّاسِ,للناس,,0
52780,30,58,4,410,12,21,52782,52782,فِي,في,,0
52781,30,58,5,410,12,21,52783,52783,هَٰذَا,هذا,,0
52782,30,58,6,410,12,21,52784,52784,ٱلۡقُرۡءَانِ,القرآن,,0
52783,30,58,7,410,12,21,52785,52785,مِن,من,,0
52784,30,58,8,410,12,21,52786,52786,كُلِّ,كل,,0
52785,30,58,9,410,12,21,52787,52787,مَثَلࣲ,مثل,waqf:after:ۚ,0
52786,30,58,10,410,13,21,52788,52788,وَلَئِن,ولئن,,0
52787,30,58,11,410,13,21,52789,52789,جِئۡتَهُم,جئتهم,,0
52788,30,58,12,410,13,21,52790,52790,بِـَٔايَةࣲ,بآية,,0
52789,30,58,13,410,13,21,52791,52791,لَّيَقُولَنَّ,ليقولن,,0
52790,30,58,14,410,13,21,52792,52792,ٱلَّذِينَ,الذين,,0
52791,30,58,15,410,13,21,52793,52793,كَفَرُوٓاْ,كفروا,,0
52792,30,58,16,410,13,21,52794,52794,إِنۡ,إن,,0
52793,30,58,17,410,13,21,52795,52795,أَنتُمۡ,أنتم,,0
52794,30,58,18,410,13,21,52796,52796,إِلَّا,إلا,,0
52795,30,58,19,410,14,21,52797,52797,مُبۡطِلُونَ,مبطلون,,0
52796,30,59,1,410,14,21,52798,52798,كَذَٰلِكَ,كذلك,,0
52797,30,59,2,410,14,21,52799,52799,يَطۡبَعُ,يطبع,,0
52798,30,59,3,410,14,21,52800,52800,ٱللَّهُ,الله,,0
52799,30,59,4,410,14,21,52801,52801,عَلَىٰ,على,,0
52800,30,59,5,410,14,21,52802,52802,قُلُوبِ,قلوب,,0
52801,30,59,6,410,14,21,52803,52803,ٱلَّذِينَ,الذين,,0
52802,30,59,7,410,14,21,52804,52804,لَا,لا,,0
52803,30,59,8,410,14,21,52805,52805,يَعۡلَمُونَ,يعلمون,,0
52804,30,60,1,410,15,21,52806,52806,فَٱصۡبِرۡ,فاصبر,,0
52805,30,60,2,410,15,21,52807,52807,إِنَّ,إن,,0
52806,30,60,3,410,15,21,52808,52808,وَعۡدَ,وعد,,0
52807,30,60,4,410,15,21,52809,52809,ٱللَّهِ,الله,,0
52808,30,60,5,410,15,21,52810,52810,حَقࣱّ,حق,waqf:after:ۖ,0
52809,30,60,6,410,15,21,52811,52811,وَلَا,ولا,,0
52810,30,60,7,410,15,21,52812,52812,يَسۡتَخِفَّنَّكَ,يستخفنك,,0
52811,30,60,8,410,15,21,52813,52813,ٱلَّذِينَ,الذين,,0
52812,30,60,9,410,15,21,52814,52814,لَا,لا,,0
52813,30,60,10,410,15,21,52815,52815,يُوقِنُونَ,يوقنون,,0
52814,31,1,1,411,1,21,52816,52816,الٓمٓ,الم,,0
52815,31,2,1,411,1,21,52817,52817,تِلۡكَ,تلك,,0
52816,31,2,2,411,1,21,52818,52818,ءَايَٰتُ,آيات,,0
52817,31,2,3,411,1,21,52819,52819,ٱلۡكِتَٰبِ,الكتاب,,0
52818,31,2,4,411,1,21,52820,52820,ٱلۡحَكِيمِ,الحكيم,,0
52819,31,3,1,411,1,21,52821,52821,هُدࣰى,هدى,,0
52820,31,3,2,411,1,21,52822,52822,وَرَحۡمَةࣰ,ورحمة,,0
52821,31,3,3,411,2,21,52823,52823,لِّلۡمُحۡسِنِينَ,للمحسنين,,0
52822,31,4,1,411,2,21,52824,52824,ٱلَّذِينَ,الذين,,0
52823,31,4,2,411,2,21,52825,52825,يُقِيمُونَ,يقيمون,,0
52824,31,4,3,411,2,21,52826,52826,ٱلصَّلَوٰةَ,الصلاة,,0
52825,31,4,4,411,2,21,52827,52827,وَيُؤۡتُونَ,ويؤتون,,0
52826,31,4,5,411,2,21,52828,52828,ٱلزَّكَوٰةَ,الزكاة,,0
52827,31,4,6,411,2,21,52829,52829,وَهُم,وهم,,0
52828,31,4,7,411,3,21,52830,52830,بِٱلۡأٓخِرَةِ,بالآخرة,,0
52829,31,4,8,411,3,21,52831,52831,هُمۡ,هم,,0
52830,31,4,9,411,3,21,52832,52832,يُوقِنُونَ,يوقنون,,0
52831,31,5,1,411,3,21,52833,52833,أُوْلَٰٓئِكَ,أولئك,,0
52832,31,5,2,411,3,21,52834,52834,عَلَىٰ,على,,0
52833,31,5,3,411,3,21,52835,52835,هُدࣰى,هدى,,0
52834,31,5,4,411,3,21,52836,52836,مِّن,من,,0
52835,31,5,5,411,3,21,52837,52837,رَّبِّهِمۡ,ربهم,waqf:after:ۖ,0
52836,31,5,6,411,3,21,52838,52838,وَأُوْلَٰٓئِكَ,وأولئك,,0
52837,31,5,7,411,4,21,52839,52839,هُمُ,هم,,0
52838,31,5,8,411,4,21,52840,52840,ٱلۡمُفۡلِحُونَ,المفلحون,,0
52839,31,6,1,411,4,21,52841,52841,وَمِنَ,ومن,,0
52840,31,6,2,411,4,21,52842,52842,ٱلنَّاسِ,الناس,,0
52841,31,6,3,411,4,21,52843,52843,مَن,من,,0
52842,31,6,4,411,4,21,52844,52844,يَشۡتَرِي,يشتري,,0
52843,31,6,5,411,4,21,52845,52845,لَهۡوَ,لهو,,0
52844,31,6,6,411,4,21,52846,52846,ٱلۡحَدِيثِ,الحديث,,0
52845,31,6,7,411,5,21,52847,52847,لِيُضِلَّ,ليضل,,0
52846,31,6,8,411,5,21,52848,52848,عَن,عن,,0
52847,31,6,9,411,5,21,52849,52849,سَبِيلِ,سبيل,,0
52848,31,6,10,411,5,21,52850,52850,ٱللَّهِ,الله,,0
52849,31,6,11,411,5,21,52851,52851,بِغَيۡرِ,بغير,,0
52850,31,6,12,411,5,21,52852,52852,عِلۡمࣲ,علم,,0
52851,31,6,13,411,5,21,52853,52853,وَيَتَّخِذَهَا,ويتخذها,,0
52852,31,6,14,411,5,21,52854,52854,هُزُوًا,هزوا,waqf:after:ۚ,0
52853,31,6,15,411,5,21,52855,52855,أُوْلَٰٓئِكَ,أولئك,,0
52854,31,6,16,411,5,21,52856,52856,لَهُمۡ,لهم,,0
52855,31,6,17,411,6,21,52857,52857,عَذَابࣱ,عذاب,,0
52856,31,6,18,411,6,21,52858,52858,مُّهِينࣱ,مهين,,0
52857,31,7,1,411,6,21,52859,52859,وَإِذَا,وإذا,,0
52858,31,7,2,411,6,21,52860,52860,تُتۡلَىٰ,تتلى,,0
52859,31,7,3,411,6,21,52861,52861,عَلَيۡهِ,عليه,,0
52860,31,7,4,411,6,21,52862,52862,ءَايَٰتُنَا,آياتنا,,0
52861,31,7,5,411,6,21,52863,52863,وَلَّىٰ,ولى,,0
52862,31,7,6,411,6,21,52864,52864,مُسۡتَكۡبِرࣰا,مستكبرا,,0
52863,31,7,7,411,7,21,52865,52865,كَأَن,كأن,,0
52864,31,7,8,411,7,21,52866,52866,لَّمۡ,لم,,0
52865,31,7,9,411,7,21,52867,52867,يَسۡمَعۡهَا,يسمعها,,0
52866,31,7,10,411,7,21,52868,52868,كَأَنَّ,كأن,,0
52867,31,7,11,411,7,21,52869,52869,فِيٓ,في,,0
52868,31,7,12,411,7,21,52870,52870,أُذُنَيۡهِ,أذنيه,,0
52869,31,7,13,411,7,21,52871,52871,وَقۡرࣰا,وقرا,waqf:after:ۖ,0
52870,31,7,14,411,7,21,52872,52872,فَبَشِّرۡهُ,فبشره,,0
52871,31,7,15,411,7,21,52873,52873,بِعَذَابٍ,بعذاب,,0
52872,31,7,16,411,7,21,52874,52874,أَلِيمٍ,أليم,,0
52873,31,8,1,411,8,21,52875,52875,إِنَّ,إن,,0
52874,31,8,2,411,8,21,52876,52876,ٱلَّذِينَ,الذين,,0
52875,31,8,3,411,8,21,52877,52877,ءَامَنُواْ,آمنوا,,0
52876,31,8,4,411,8,21,52878,52878,وَعَمِلُواْ,وعملوا,,0
52877,31,8,5,411,8,21,52879,52879,ٱلصَّٰلِحَٰتِ,الصالحات,,0
52878,31,8,6,411,8,21,52880,52880,لَهُمۡ,لهم,,0
52879,31,8,7,411,8,21,52881,52881,جَنَّٰتُ,جنات,,0
52880,31,8,8,411,8,21,52882,52882,ٱلنَّعِيمِ,النعيم,,0
52881,31,9,1,411,9,21,52883,52883,خَٰلِدِينَ,خالدين,,0
52882,31,9,2,411,9,21,52884,52884,فِيهَا,فيها,waqf:after:ۖ,0
52883,31,9,3,411,9,21,52885,52885,وَعۡدَ,وعد,,0
52884,31,9,4,411,9,21,52886,52886,ٱللَّهِ,الله,,0
52885,31,9,5,411,9,21,52887,52887,حَقࣰّا,حقا,waqf:after:ۚ,0
52886,31,9,6,411,9,21,52888,52888,وَهُوَ,وهو,,0
52887,31,9,7,411,9,21,52889,52889,ٱلۡعَزِيزُ,العزيز,,0
52888,31,9,8,411,9,21,52890,52890,ٱلۡحَكِيمُ,الحكيم,,0
52889,31,10,1,411,9,21,52891,52891,خَلَقَ,خلق,,0
52890,31,10,2,411,10,21,52892,52892,ٱلسَّمَٰوَٰتِ,السموات,,0
52891,31,10,3,411,10,21,52893,52893,بِغَيۡرِ,بغير,,0
52892,31,10,4,411,10,21,52894,52894,عَمَدࣲ,عمد,,0
52893,31,10,5,411,10,21,52895,52895,تَرَوۡنَهَا,ترونها,waqf:after:ۖ,0
52894,31,10,6,411,10,21,52896,52896,وَأَلۡقَىٰ,وألقى,,0
52895,31,10,7,411,10,21,52897,52897,فِي,في,,0
52896,31,10,8,411,10,21,52898,52898,ٱلۡأَرۡضِ,الأرض,,0
52897,31,10,9,411,10,21,52899,52899,رَوَٰسِيَ,رواسي,,0
52898,31,10,10,411,10,21,52900,52900,أَن,أن,,0
52899,31,10,11,411,10,21,52901,52901,تَمِيدَ,تميد,,0
52900,31,10,12,411,11,21,52902,52902,بِكُمۡ,بكم,,0
52901,31,10,13,411,11,21,52903,52903,وَبَثَّ,وبث,,0
52902,31,10,14,411,11,21,52904,52904,فِيهَا,فيها,,0
52903,31,10,15,411,11,21,52905,52905,مِن,من,,0
52904,31,10,16,411,11,21,52906,52906,كُلِّ,كل,,0
52905,31,10,17,411,11,21,52907,52907,دَآبَّةࣲ,دابة,waqf:after:ۚ,0
52906,31,10,18,411,11,21,52908,52908,وَأَنزَلۡنَا,وأنزلنا,,0
52907,31,10,19,411,11,21,52909,52909,مِنَ,من,,0
52908,31,10,20,411,11,21,52910,52910,ٱلسَّمَآءِ,السماء,,0
52909,31,10,21,411,11,21,52911,52911,مَآءࣰ,ماء,,0
52910,31,10,22,411,11,21,52912,52912,فَأَنۢبَتۡنَا,فأنبتنا,,0
52911,31,10,23,411,12,21,52913,52913,فِيهَا,فيها,,0
52912,31,10,24,411,12,21,52914,52914,مِن,من,,0
52913,31,10,25,411,12,21,52915,52915,كُلِّ,كل,,0
52914,31,10,26,411,12,21,52916,52916,زَوۡجࣲ,زوج,,0
52915,31,10,27,411,12,21,52917,52917,كَرِيمٍ,كريم,,0
52916,31,11,1,411,12,21,52918,52918,هَٰذَا,هذا,,0
52917,31,11,2,411,12,21,52919,52919,خَلۡقُ,خلق,,0
52918,31,11,3,411,12,21,52920,52920,ٱللَّهِ,الله,,0
52919,31,11,4,411,12,21,52921,52921,فَأَرُونِي,فأروني,,0
52920,31,11,5,411,12,21,52922,52922,مَاذَا,ماذا,,0
52921,31,11,6,411,13,21,52923,52923,خَلَقَ,خلق,,0
52922,31,11,7,411,13,21,52924,52924,ٱلَّذِينَ,الذين,,0
52923,31,11,8,411,13,21,52925,52925,مِن,من,,0
52924,31,11,9,411,13,21,52926,52926,دُونِهِۦ,دونه,waqf:after:ۚ,0
52925,31,11,10,411,13,21,52927,52927,بَلِ,بل,,0
52926,31,11,11,411,13,21,52928,52928,ٱلظَّٰلِمُونَ,الظالمون,,0
52927,31,11,12,411,13,21,52929,52929,فِي,في,,0
52928,31,11,13,411,13,21,52930,52930,ضَلَٰلࣲ,ضلال,,0
52929,31,11,14,411,13,21,52931,52931,مُّبِينࣲ,مبين,,0
52930,31,12,1,412,1,21,52932,52932,وَلَقَدۡ,ولقد,,0
52931,31,12,2,412,1,21,52933,52933,ءَاتَيۡنَا,آتينا,,0
52932,31,12,3,412,1,21,52934,52934,لُقۡمَٰنَ,لقمان,,0
52933,31,12,4,412,1,21,52935,52935,ٱلۡحِكۡمَةَ,الحكمة,,0
52934,31,12,5,412,1,21,52936,52936,أَنِ,أن,,0
52935,31,12,6,412,1,21,52937,52937,ٱشۡكُرۡ,اشكر,,0
52936,31,12,7,412,1,21,52938,52938,لِلَّهِ,لله,waqf:after:ۚ,0
52937,31,12,8,412,1,21,52939,52939,وَمَن,ومن,,0
52938,31,12,9,412,1,21,52940,52940,يَشۡكُرۡ,يشكر,,0
52939,31,12,10,412,1,21,52941,52941,فَإِنَّمَا,فإنما,,0
52940,31,12,11,412,2,21,52942,52942,يَشۡكُرُ,يشكر,,0
52941,31,12,12,412,2,21,52943,52943,لِنَفۡسِهِۦ,لنفسه,waqf:after:ۖ,0
52942,31,12,13,412,2,21,52944,52944,وَمَن,ومن,,0
52943,31,12,14,412,2,21,52945,52945,كَفَرَ,كفر,,0
52944,31,12,15,412,2,21,52946,52946,فَإِنَّ,فإن,,0
52945,31,12,16,412,2,21,52947,52947,ٱللَّهَ,الله,,0
52946,31,12,17,412,2,21,52948,52948,غَنِيٌّ,غني,,0
52947,31,12,18,412,2,21,52949,52949,حَمِيدࣱ,حميد,,0
52948,31,13,1,412,2,21,52950,52950,وَإِذۡ,وإذ,,0
52949,31,13,2,412,2,21,52951,52951,قَالَ,قال,,0
52950,31,13,3,412,3,21,52952,52952,لُقۡمَٰنُ,لقمان,,0
52951,31,13,4,412,3,21,52953,52953,لِٱبۡنِهِۦ,لابنه,,0
52952,31,13,5,412,3,21,52954,52954,وَهُوَ,وهو,,0
52953,31,13,6,412,3,21,52955,52955,يَعِظُهُۥ,يعظه,,0
52954,31,13,7,412,3,21,52956,52956,يَٰبُنَيَّ,يابني,,0
52955,31,13,8,412,3,21,52957,52957,لَا,لا,,0
52956,31,13,9,412,3,21,52958,52958,تُشۡرِكۡ,تشرك,,0
52957,31,13,10,412,3,21,52959,52959,بِٱللَّهِ,بالله,waqf:after:ۖ,0
52958,31,13,11,412,3,21,52960,52960,إِنَّ,إن,,0
52959,31,13,12,412,3,21,52961,52961,ٱلشِّرۡكَ,الشرك,,0
52960,31,13,13,412,4,21,52962,52962,لَظُلۡمٌ,لظلم,,0
52961,31,13,14,412,4,21,52963,52963,عَظِيمࣱ,عظيم,,0
52962,31,14,1,412,4,21,52964,52964,وَوَصَّيۡنَا,ووصينا,,0
52963,31,14,2,412,4,21,52965,52965,ٱلۡإِنسَٰنَ,الإنسان,,0
52964,31,14,3,412,4,21,52966,52966,بِوَٰلِدَيۡهِ,بوالديه,,0
52965,31,14,4,412,4,21,52967,52967,حَمَلَتۡهُ,حملته,,0
52966,31,14,5,412,4,21,52968,52968,أُمُّهُۥ,أمه,,0
52967,31,14,6,412,5,21,52969,52969,وَهۡنًا,وهنا,,0
52968,31,14,7,412,5,21,52970,52970,عَلَىٰ,على,,0
52969,31,14,8,412,5,21,52971,52971,وَهۡنࣲ,وهن,,0
52970,31,14,9,412,5,21,52972,52972,وَفِصَٰلُهُۥ,وفصاله,,0
52971,31,14,10,412,5,21,52973,52973,فِي,في,,0
52972,31,14,11,412,5,21,52974,52974,عَامَيۡنِ,عامين,,0
52973,31,14,12,412,5,21,52975,52975,أَنِ,أن,,0
52974,31,14,13,412,5,21,52976,52976,ٱشۡكُرۡ,اشكر,,0
52975,31,14,14,412,5,21,52977,52977,لِي,لي,,0
52976,31,14,15,412,5,21,52978,52978,وَلِوَٰلِدَيۡكَ,ولوالديك,,0
52977,31,14,16,412,6,21,52979,52979,إِلَيَّ,إلي,,0
52978,31,14,17,412,6,21,52980,52980,ٱلۡمَصِيرُ,المصير,,0
52979,31,15,1,412,6,21,52981,52981,وَإِن,وإن,,0
52980,31,15,2,412,6,21,52982,52982,جَٰهَدَاكَ,جاهداك,,0
52981,31,15,3,412,6,21,52983,52983,عَلَىٰٓ,على,,0
52982,31,15,4,412,6,21,52984,52984,أَن,أن,,0
52983,31,15,5,412,6,21,52985,52985,تُشۡرِكَ,تشرك,,0
52984,31,15,6,412,6,21,52986,52986,بِي,بي,,0
52985,31,15,7,412,6,21,52987,52987,مَا,ما,,0
52986,31,15,8,412,6,21,52988,52988,لَيۡسَ,ليس,,0
52987,31,15,9,412,7,21,52989,52989,لَكَ,لك,,0
52988,31,15,10,412,7,21,52990,52990,بِهِۦ,به,,0
52989,31,15,11,412,7,21,52991,52991,عِلۡمࣱ,علم,,0
52990,31,15,12,412,7,21,52992,52992,فَلَا,فلا,,0
52991,31,15,13,412,7,21,52993,52993,تُطِعۡهُمَا,تطعهما,waqf:after:ۖ,0
52992,31,15,14,412,7,21,52994,52994,وَصَاحِبۡهُمَا,وصاحبهما,,0
52993,31,15,15,412,7,21,52995,52995,فِي,في,,0
52994,31,15,16,412,7,21,52996,52996,ٱلدُّنۡيَا,الدنيا,,0
52995,31,15,17,412,7,21,52997,52997,مَعۡرُوفࣰا,معروفا,waqf:after:ۖ,0
52996,31,15,18,412,8,21,52998,52998,وَٱتَّبِعۡ,واتبع,,0
52997,31,15,19,412,8,21,52999,52999,سَبِيلَ,سبيل,,0
52998,31,15,20,412,8,21,53000,53000,مَنۡ,من,,0
52999,31,15,21,412,8,21,53001,53001,أَنَابَ,أناب,,0
53000,31,15,22,412,8,21,53002,53002,إِلَيَّ,إلي,waqf:after:ۚ,0
53001,31,15,23,412,8,21,53003,53003,ثُمَّ,ثم,,0
53002,31,15,24,412,8,21,53004,53004,إِلَيَّ,إلي,,0
53003,31,15,25,412,8,21,53005,53005,مَرۡجِعُكُمۡ,مرجعكم,,0
53004,31,15,26,412,8,21,53006,53006,فَأُنَبِّئُكُم,فأنبئكم,,0
53005,31,15,27,412,9,21,53007,53007,بِمَا,بما,,0
53006,31,15,28,412,9,21,53008,53008,كُنتُمۡ,كنتم,,0
53007,31,15,29,412,9,21,53009,53009,تَعۡمَلُونَ,تعملون,,0
53008,31,16,1,412,9,21,53010,53010,يَٰبُنَيَّ,يابني,,0
53009,31,16,2,412,9,21,53011,53011,إِنَّهَآ,إنها,,0
53010,31,16,3,412,9,21,53012,53012,إِن,إن,,0
53011,31,16,4,412,9,21,53013,53013,تَكُ,تك,,0
53012,31,16,5,412,9,21,53014,53014,مِثۡقَالَ,مثقال,,0
53013,31,16,6,412,9,21,53015,53015,حَبَّةࣲ,حبة,,0
53014,31,16,7,412,9,21,53016,53016,مِّنۡ,من,,0
53015,31,16,8,412,10,21,53017,53017,خَرۡدَلࣲ,خردل,,0
53016,31,16,9,412,10,21,53018,53018,فَتَكُن,فتكن,,0
53017,31,16,10,412,10,21,53019,53019,فِي,في,,0
53018,31,16,11,412,10,21,53020,53020,صَخۡرَةٍ,صخرة,,0
53019,31,16,12,412,10,21,53021,53021,أَوۡ,أو,,0
53020,31,16,13,412,10,21,53022,53022,فِي,في,,0
53021,31,16,14,412,10,21,53023,53023,ٱلسَّمَٰوَٰتِ,السموات,,0
53022,31,16,15,412,10,21,53024,53024,أَوۡ,أو,,0
53023,31,16,16,412,10,21,53025,53025,فِي,في,,0
53024,31,16,17,412,10,21,53026,53026,ٱلۡأَرۡضِ,الأرض,,0
53025,31,16,18,412,10,21,53027,53027,يَأۡتِ,يأت,,0
53026,31,16,19,412,11,21,53028,53028,بِهَا,بها,,0
53027,31,16,20,412,11,21,53029,53029,ٱللَّهُ,الله,waqf:after:ۚ,0
53028,31,16,21,412,11,21,53030,53030,إِنَّ,إن,,0
53029,31,16,22,412,11,21,53031,53031,ٱللَّهَ,الله,,0
53030,31,16,23,412,11,21,53032,53032,لَطِيفٌ,لطيف,,0
53031,31,16,24,412,11,21,53033,53033,خَبِيرࣱ,خبير,,0
53032,31,17,1,412,11,21,53034,53034,يَٰبُنَيَّ,يابني,,0
53033,31,17,2,412,11,21,53035,53035,أَقِمِ,أقم,,0
53034,31,17,3,412,11,21,53036,53036,ٱلصَّلَوٰةَ,الصلاة,,0
53035,31,17,4,412,11,21,53037,53037,وَأۡمُرۡ,وأمر,,0
53036,31,17,5,412,12,21,53038,53038,بِٱلۡمَعۡرُوفِ,بالمعروف,,0
53037,31,17,6,412,12,21,53039,53039,وَٱنۡهَ,وانه,,0
53038,31,17,7,412,12,21,53040,53040,عَنِ,عن,,0
53039,31,17,8,412,12,21,53041,53041,ٱلۡمُنكَرِ,المنكر,,0
53040,31,17,9,412,12,21,53042,53042,وَٱصۡبِرۡ,واصبر,,0
53041,31,17,10,412,12,21,53043,53043,عَلَىٰ,على,,0
53042,31,17,11,412,12,21,53044,53044,مَآ,ما,,0
53043,31,17,12,412,12,21,53045,53045,أَصَابَكَ,أصابك,waqf:after:ۖ,0
53044,31,17,13,412,12,21,53046,53046,إِنَّ,إن,,0
53045,31,17,14,412,12,21,53047,53047,ذَٰلِكَ,ذلك,,0
53046,31,17,15,412,13,21,53048,53048,مِنۡ,من,,0
53047,31,17,16,412,13,21,53049,53049,عَزۡمِ,عزم,,0
53048,31,17,17,412,13,21,53050,53050,ٱلۡأُمُورِ,الأمور,,0
53049,31,18,1,412,13,21,53051,53051,وَلَا,ولا,,0
53050,31,18,2,412,13,21,53052,53052,تُصَعِّرۡ,تصعر,,0
53051,31,18,3,412,13,21,53053,53053,خَدَّكَ,خدك,,0
53052,31,18,4,412,13,21,53054,53054,لِلنَّاسِ,للناس,,0
53053,31,18,5,412,13,21,53055,53055,وَلَا,ولا,,0
53054,31,18,6,412,13,21,53056,53056,تَمۡشِ,تمش,,0
53055,31,18,7,412,13,21,53057,53057,فِي,في,,0
53056,31,18,8,412,13,21,53058,53058,ٱلۡأَرۡضِ,الأرض,,0
53057,31,18,9,412,14,21,53059,53059,مَرَحًا,مرحا,waqf:after:ۖ,0
53058,31,18,10,412,14,21,53060,53060,إِنَّ,إن,,0
53059,31,18,11,412,14,21,53061,53061,ٱللَّهَ,الله,,0
53060,31,18,12,412,14,21,53062,53062,لَا,لا,,0
53061,31,18,13,412,14,21,53063,53063,يُحِبُّ,يحب,,0
53062,31,18,14,412,14,21,53064,53064,كُلَّ,كل,,0
53063,31,18,15,412,14,21,53065,53065,مُخۡتَالࣲ,مختال,,0
53064,31,18,16,412,14,21,53066,53066,فَخُورࣲ,فخور,,0
53065,31,19,1,412,14,21,53067,53067,وَٱقۡصِدۡ,واقصد,,0
53066,31,19,2,412,14,21,53068,53068,فِي,في,,0
53067,31,19,3,412,14,21,53069,53069,مَشۡيِكَ,مشيك,,0
53068,31,19,4,412,15,21,53070,53070,وَٱغۡضُضۡ,واغضض,,0
53069,31,19,5,412,15,21,53071,53071,مِن,من,,0
53070,31,19,6,412,15,21,53072,53072,صَوۡتِكَ,صوتك,waqf:after:ۚ,0
